t_epoch,x_m,y_m,Pxx,Pxy,Pyx,Pyy
1.772659571216666698e+09,-1.187131577581968488e-03,-3.614183645574631492e-03,4.533938261483840146e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.543018545457333624e-06
1.772659571233333349e+09,-1.258607848242279280e-03,-2.711743349855183852e-03,4.288860517619848924e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.297449975432612178e-06
1.772659571250000000e+09,-5.937870344435561059e-04,-1.563805238003114755e-03,4.628395308598085669e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.637664765154362078e-06
1.772659571266666651e+09,-1.120972274117792511e-03,-1.031497572880597270e-03,4.207632098725534043e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.216058877413056435e-06
1.772659571283333302e+09,4.737583454653871047e-04,-9.863530501301473550e-04,4.272364900244389443e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.280921321680949806e-06
1.772659571299999952e+09,-1.201045041842298483e-04,-4.083609396020725524e-04,4.239751427723438696e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.248242532965825886e-06
1.772659571316666603e+09,2.021436729927253559e-04,-3.437365625492925527e-04,4.288860517619848924e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.297449975432612178e-06
1.772659571333333254e+09,-4.649358687920107517e-04,-3.150693227622174131e-04,4.305484007998221354e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.314106758283126766e-06
1.772659571349999905e+09,-1.216136823902992528e-03,9.306859655286291600e-04,4.305484007998221354e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.314106758283126766e-06
1.772659571366666555e+09,-6.338556522677131141e-03,1.409438798160691543e-02,4.390572624757077787e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.399365785126666627e-06
1.772659571383333445e+09,-1.396462184178035200e-02,4.796153188751946933e-02,4.497226210783565516e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.506232970190471563e-06
1.772659571400000095e+09,-1.455101382205081957e-02,1.051806531012386969e-01,4.479092234127181592e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.488062675955834843e-06
1.772659571416666746e+09,-7.688627503858604106e-03,1.495362582437593513e-01,4.552519975670251421e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.561637473922322703e-06
1.772659571433333397e+09,-3.588903386707453444e-03,1.507853472672006367e-01,4.533938261483840146e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.543018545457333624e-06
1.772659571450000048e+09,-1.259888008125181324e-03,1.479792002658863737e-01,4.571254625775888754e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.580409644596899940e-06
1.772659571466666698e+09,4.982835375638690421e-04,1.429132476564055065e-01,4.497226210783565516e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.506232970190471563e-06
1.772659571483333349e+09,1.568169157030647066e-03,1.360077335724084180e-01,4.533938261483840146e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.543018545457333624e-06
1.772659571500000000e+09,4.676128893022241106e-03,1.280526089026538528e-01,4.609190348811372000e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.618421342892309641e-06
1.772659571516666651e+09,8.350230284433088346e-03,1.279174075804514199e-01,4.191754241749210557e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.200149221271874243e-06
1.772659571533333302e+09,1.931590155975692127e-02,1.122926576289824535e-01,4.373286905761970884e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.382045447389946800e-06
1.772659571549999952e+09,2.680502972511739773e-02,6.300117335726268530e-02,4.590144107700582978e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.599336957177880594e-06
1.772659571566666603e+09,2.808323214201609644e-02,-1.467267834921140435e-03,4.497226210783565516e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.506232970190471563e-06
1.772659571583333254e+09,3.069408777540095362e-02,-7.591028353097385717e-02,4.479092234127181592e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.488062675955834843e-06
1.772659571599999905e+09,2.244026034579151702e-02,-1.322322477362921633e-01,4.443259496254164851e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.452158174548186613e-06
1.772659571616666555e+09,1.242608257383523429e-02,-1.012464404568010207e-01,4.533938261483840146e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.543018545457333624e-06
1.772659571633333445e+09,1.109048870151614803e-02,-9.990796174794112916e-02,4.552519975670251421e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.561637473922322703e-06
1.772659571650000095e+09,1.004605210609455651e-02,-9.489251785851084142e-02,4.305484007998221354e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.314106758283126766e-06
1.772659571666666746e+09,8.284752419480196500e-03,-8.874002930361363228e-02,4.390572624757077787e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.399365785126666627e-06
1.772659571683333397e+09,4.894837058888130456e-03,-8.119144566961999931e-02,4.390572624757077787e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.399365785126666627e-06
1.772659571700000048e+09,4.054996361295335611e-03,-7.773870927999566860e-02,4.425557267185421994e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.434420492577876010e-06
1.772659571716666698e+09,5.195967938138461133e-03,-8.017111169910311197e-02,4.407995531998178320e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.416823585861297096e-06
1.772659571733333349e+09,-1.478981304650197302e-03,-6.906856016795247244e-02,4.443259496254164851e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.452158174548186613e-06
1.772659571750000000e+09,-7.761171284147641916e-03,-5.129717925153638725e-02,4.667289386821600375e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.676636737970784463e-06
1.772659571766666651e+09,-1.584462341695656515e-02,6.339166228187219365e-03,4.497226210783565516e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.506232970190471563e-06
1.772659571783333302e+09,-1.919890253730723723e-02,9.212227355414151497e-02,4.647760979345359692e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.657069220238688379e-06
1.772659571799999952e+09,-1.293789250187130091e-02,1.570088336238558702e-01,4.479092234127181592e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.488062675955834843e-06
1.772659571816666603e+09,-9.913106049854564575e-03,1.904789366892140623e-01,4.726871804525705288e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.736338483561901985e-06
1.772659571833333254e+09,-6.110067540812618922e-03,1.782722034785310661e-01,4.390572624757077787e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.399365785126666627e-06
1.772659571849999905e+09,-1.590511088276823533e-03,1.714381434940008553e-01,4.515507618144475559e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.524550990394498969e-06
1.772659571866666555e+09,3.162651371380466141e-03,1.628874795548031218e-01,4.356136761033492893e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.364860955439398607e-06
1.772659571883333445e+09,6.814270173469338596e-03,1.576597833705583318e-01,4.322236864060469460e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.330893165902904926e-06
1.772659571900000095e+09,1.022723555001759689e-02,1.470631865934245164e-01,4.373286905761970884e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.382045447389946800e-06
1.772659571916666746e+09,1.624793705345988284e-02,1.396248429699767923e-01,4.373286905761970884e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.382045447389946800e-06
1.772659571933333397e+09,2.550797657761923881e-02,1.047011787908652958e-01,4.515507618144475559e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.524550990394498969e-06
1.772659571950000048e+09,3.644347591867367481e-02,5.636365071486973410e-03,4.850719974076598698e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.860434688371383845e-06
1.772659571966666698e+09,3.564187575872054814e-02,-1.182522718000874745e-01,4.322236864060469460e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.330893165902904926e-06
1.772659571983333349e+09,2.741601250404669676e-02,-1.738109286767612338e-01,5.118962553288206808e-06,0.000000000000000000e+00,0.000000000000000000e+00,5.129214486806666940e-06
1.772659572000000000e+09,2.319451827247001607e-02,-1.278118457495084626e-01,4.747072111382652207e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.756579246312166169e-06
1.772659572016666651e+09,2.355537816555653211e-02,-1.315479414078060683e-01,4.479092234127181592e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.488062675955834843e-06
1.772659572033333302e+09,2.167603512087590278e-02,-1.240402899098879685e-01,4.305484007998221354e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.314106758283126766e-06
1.772659572049999952e+09,2.019744162008806423e-02,-1.193225643994991064e-01,4.461103911901770595e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.470038327859625987e-06
1.772659572066666603e+09,1.578035955202850005e-02,-1.181540901460526455e-01,4.425557267185421994e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.434420492577876010e-06
1.772659572083333254e+09,1.555758560366710119e-02,-1.117265495351078275e-01,4.443259496254164851e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.452158174548186613e-06
1.772659572099999905e+09,1.219904360143077467e-02,-1.033942235524340225e-01,4.533938261483840146e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.543018545457333624e-06
1.772659572116666555e+09,1.178628139463134931e-02,-1.050911219920195316e-01,4.497226210783565516e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.506232970190471563e-06
1.772659572133333445e+09,7.423515789422316033e-03,-9.664837393072765737e-02,4.497226210783565516e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.506232970190471563e-06
1.772659572150000095e+09,5.722232057859509557e-04,-8.297236275978080167e-02,4.443259496254164851e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.452158174548186613e-06
1.772659572166666746e+09,-8.601017449587251840e-03,-3.651625993881426474e-02,4.686982590985404174e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.696369382434796988e-06
1.772659572183333397e+09,-1.232567547143484724e-02,3.698504943905796954e-02,4.590144107700582978e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.599336957177880594e-06
1.772659572200000048e+09,-4.122504443444283823e-03,8.688042818823374369e-02,4.479092234127181592e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.488062675955834843e-06
1.772659572216666698e+09,4.093507638212945735e-04,7.835187298080140139e-02,4.533938261483840146e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.543018545457333624e-06
1.772659572233333349e+09,3.841162311982825386e-03,7.386520353162734365e-02,4.533938261483840146e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.543018545457333624e-06
1.772659572250000000e+09,5.974562342692354630e-03,6.868043677385962664e-02,4.552519975670251421e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.561637473922322703e-06
1.772659572266666651e+09,1.324556141092800808e-02,6.153863134967247489e-02,4.390572624757077787e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.399365785126666627e-06
1.772659572283333302e+09,2.100196277554047808e-02,5.336316964063894663e-02,4.305484007998221354e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.314106758283126766e-06
1.772659572299999952e+09,2.989952726354537516e-02,3.170707757471592780e-02,4.407995531998178320e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.416823585861297096e-06
1.772659572316666603e+09,2.639462678262807435e-02,3.367568167219988501e-02,4.479092234127181592e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.488062675955834843e-06
1.772659572333333254e+09,2.665141934392099149e-02,2.700185242824989368e-02,4.461103911901770595e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.470038327859625987e-06
1.772659572349999905e+09,2.694598435347915141e-02,2.620103441558306254e-02,4.390572624757077787e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.399365785126666627e-06
1.772659572366666555e+09,2.581555725866884268e-02,2.897097185115555043e-02,4.497226210783565516e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.506232970190471563e-06
1.772659572383333445e+09,2.843384595158958070e-02,2.505015741050718725e-02,4.533938261483840146e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.543018545457333624e-06
1.772659572400000095e+09,2.938625719971194386e-02,2.006325680899995884e-02,4.373286905761970884e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.382045447389946800e-06
1.772659572416666746e+09,2.832816040327746157e-02,1.706488479517620505e-02,4.322236864060469460e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.330893165902904926e-06
1.772659572433333397e+09,2.820893808355250804e-02,1.630366678736175357e-02,4.479092234127181592e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.488062675955834843e-06
1.772659572450000048e+09,2.968472304329370162e-02,1.058260560872325770e-02,4.356136761033492893e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.364860955439398607e-06
1.772659572466666698e+09,2.817223290624152124e-02,1.243125603418564033e-02,4.407995531998178320e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.416823585861297096e-06
1.772659572483333349e+09,3.172504747087200733e-02,1.895496885555023395e-03,4.373286905761970884e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.382045447389946800e-06
1.772659572500000000e+09,3.828263992881543454e-02,-2.036497387920035984e-02,4.443259496254164851e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.452158174548186613e-06
1.772659572516666651e+09,4.289750092705808121e-02,-5.209397234069339938e-02,4.497226210783565516e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.506232970190471563e-06
1.772659572533333302e+09,4.189130320276410191e-02,-8.174908943724912280e-02,4.628395308598085669e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.637664765154362078e-06
1.772659572549999952e+09,4.196226286582123433e-02,-7.815356269049665572e-02,4.373286905761970884e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.382045447389946800e-06
1.772659572566666603e+09,4.026307899070529633e-02,-7.587808654737503156e-02,4.356136761033492893e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.364860955439398607e-06
1.772659572583333254e+09,3.924269857307709913e-02,-7.164979636381202388e-02,4.407995531998178320e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.416823585861297096e-06
1.772659572599999905e+09,3.858970118683256040e-02,-7.179347565619786931e-02,4.305484007998221354e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.314106758283126766e-06
1.772659572616666555e+09,3.654899788363869667e-02,-7.060054698260023742e-02,4.373286905761970884e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.382045447389946800e-06
1.772659572633333445e+09,3.509296477565013173e-02,-7.155427366938692246e-02,4.390572624757077787e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.399365785126666627e-06
1.772659572650000095e+09,3.428376315766362703e-02,-6.526662677708110205e-02,4.533938261483840146e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.543018545457333624e-06
1.772659572666666746e+09,3.328713863425368513e-02,-6.524793262082149992e-02,4.443259496254164851e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.452158174548186613e-06
1.772659572683333397e+09,3.328468507852740815e-02,-7.082183067541772403e-02,4.571254625775888754e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.580409644596899940e-06
1.772659572700000048e+09,3.301945651562258888e-02,-6.100853419643366415e-02,4.571254625775888754e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.580409644596899940e-06
1.772659572716666698e+09,3.232993785562363748e-02,-6.686154710913649879e-02,4.590144107700582978e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.599336957177880594e-06
1.772659572733333349e+09,3.162329229911464701e-02,-6.000839877209852152e-02,4.609190348811372000e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.618421342892309641e-06
1.772659572750000000e+09,3.345453201768031765e-02,-6.452389259339433303e-02,4.590144107700582978e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.599336957177880594e-06
1.772659572766666651e+09,3.018614343216356397e-02,-5.965365279873114518e-02,4.373286905761970884e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.382045447389946800e-06
1.772659572783333302e+09,2.669820965863168444e-02,-5.792965609541651795e-02,4.461103911901770595e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.470038327859625987e-06
1.772659572799999952e+09,2.595855617239324967e-02,-5.881618857842383502e-02,4.461103911901770595e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.470038327859625987e-06
1.772659572816666603e+09,2.758885704812601494e-02,-5.828105849544594486e-02,4.407995531998178320e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.416823585861297096e-06
1.772659572833333254e+09,2.774882474858822792e-02,-5.845785602250641588e-02,4.390572624757077787e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.399365785126666627e-06
1.772659572849999905e+09,2.878131223778567296e-02,-5.834120729429746049e-02,4.407995531998178320e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.416823585861297096e-06
1.772659572866666555e+09,2.934676444834222186e-02,-5.857070769719016634e-02,4.443259496254164851e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.452158174548186613e-06
1.772659572883333445e+09,2.883282449669013342e-02,-5.757928304145171206e-02,4.443259496254164851e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.452158174548186613e-06
1.772659572900000095e+09,2.933740857098492485e-02,-5.715548299740576960e-02,4.407995531998178320e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.416823585861297096e-06
1.772659572916666746e+09,2.939144551354958348e-02,-5.502779084172802065e-02,4.373286905761970884e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.382045447389946800e-06
1.772659572933333397e+09,2.759784607056246439e-02,-4.974351356824977671e-02,4.552519975670251421e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.561637473922322703e-06
1.772659572950000048e+09,2.266430701038031625e-02,-2.597416489167779854e-02,4.590144107700582978e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.599336957177880594e-06
1.772659572966666698e+09,1.891033257165248768e-02,2.006106079706456227e-02,4.533938261483840146e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.543018545457333624e-06
1.772659572983333349e+09,1.982777923052168878e-02,7.433925284185789739e-02,4.571254625775888754e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.580409644596899940e-06
1.772659573000000000e+09,2.315023313489613169e-02,8.868560850677933982e-02,4.686982590985404174e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.696369382434796988e-06
1.772659573016666651e+09,2.298821561369842822e-02,8.921370544073700670e-02,4.288860517619848924e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.297449975432612178e-06
1.772659573033333302e+09,2.225372938810129403e-02,8.911438948760160017e-02,4.322236864060469460e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.330893165902904926e-06
1.772659573049999952e+09,2.054747205111074476e-02,8.986452271505653011e-02,4.407995531998178320e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.416823585861297096e-06
1.772659573066666603e+09,2.268187002400453775e-02,9.049698191867043551e-02,4.373286905761970884e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.382045447389946800e-06
1.772659573083333254e+09,3.154146172508572044e-02,7.492028475941903132e-02,4.479092234127181592e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.488062675955834843e-06
1.772659573099999905e+09,3.235329083854350529e-02,3.229833131235539112e-02,4.706842686709919094e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.716269252699351812e-06
1.772659573116666555e+09,2.294541190265791605e-02,-1.413023064568211251e-04,4.533938261483840146e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.543018545457333624e-06
1.772659573133333445e+09,2.048303432798676341e-02,-1.148922373739409176e-02,4.590144107700582978e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.599336957177880594e-06
1.772659573150000095e+09,1.873562698054487968e-02,-1.213607430825128924e-02,4.443259496254164851e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.452158174548186613e-06
1.772659573166666746e+09,1.687859931909373515e-02,-1.055058605150151034e-02,4.571254625775888754e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.580409644596899940e-06
1.772659573183333397e+09,1.302967675640355136e-02,-8.341817060809950460e-03,4.479092234127181592e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.488062675955834843e-06
1.772659573200000048e+09,1.165144320356671127e-02,-9.363853316355539094e-03,4.533938261483840146e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.543018545457333624e-06
1.772659573216666698e+09,1.090845028387688216e-02,-7.254959033017184533e-03,4.628395308598085669e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.637664765154362078e-06
1.772659573233333349e+09,1.070608825732937558e-02,-9.899441243832043241e-03,4.647760979345359692e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.657069220238688379e-06
1.772659573250000000e+09,1.074618706343377292e-02,-8.945925497068411142e-03,4.667289386821600375e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.676636737970784463e-06
1.772659573266666651e+09,1.033173471310771564e-02,-1.090303786703765779e-02,4.339120601810706426e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.347810717332213866e-06
1.772659573283333302e+09,7.903677545920242617e-03,-8.843160807749599062e-03,4.339120601810706426e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.347810717332213866e-06
1.772659573299999952e+09,9.143768625013214829e-03,-9.688182402751422534e-03,4.461103911901770595e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.470038327859625987e-06
1.772659573316666603e+09,8.775572883703936997e-03,-1.147718055628338917e-02,4.322236864060469460e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.330893165902904926e-06
1.772659573333333254e+09,7.524061120409731955e-03,-1.200823696798259885e-02,4.339120601810706426e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.347810717332213866e-06
1.772659573349999905e+09,7.312352696606214814e-03,-1.093663575513066470e-02,4.461103911901770595e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.470038327859625987e-06
1.772659573366666555e+09,6.808746173513333111e-03,-1.266000968189603081e-02,4.373286905761970884e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.382045447389946800e-06
1.772659573383333445e+09,5.338689000421366695e-03,-1.093071674756196897e-02,4.590144107700582978e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.599336957177880594e-06
1.772659573400000095e+09,5.652434217750960943e-03,-1.618277569952770306e-02,4.515507618144475559e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.524550990394498969e-06
1.772659573416666746e+09,6.567150067949479274e-03,-1.692727619824796470e-02,4.590144107700582978e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.599336957177880594e-06
1.772659573433333397e+09,5.388535068295178393e-03,-1.455293647882176244e-02,4.533938261483840146e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.543018545457333624e-06
1.772659573450000048e+09,3.262663147481651739e-03,-1.426879290458652437e-02,4.533938261483840146e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.543018545457333624e-06
1.772659573466666698e+09,2.388622985053474954e-03,-1.342757011311968701e-02,4.479092234127181592e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.488062675955834843e-06
1.772659573483333349e+09,3.555616961200089299e-03,-1.881452225022942418e-02,4.533938261483840146e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.543018545457333624e-06
1.772659573500000000e+09,3.903066287585933974e-03,-2.094613510020293390e-02,4.609190348811372000e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.618421342892309641e-06
1.772659573516666651e+09,3.105047442356302298e-03,-2.155362601248797527e-02,4.479092234127181592e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.488062675955834843e-06
1.772659573533333302e+09,3.262860277792658473e-03,-2.172236610202736909e-02,4.479092234127181592e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.488062675955834843e-06
1.772659573549999952e+09,2.339987421856483309e-03,-2.154063376218798287e-02,4.443259496254164851e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.452158174548186613e-06
1.772659573566666603e+09,1.469517385873665531e-03,-2.224644171398260095e-02,4.497226210783565516e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.506232970190471563e-06
1.772659573583333254e+09,7.243050202107648768e-04,-2.278752687777125738e-02,4.590144107700582978e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.599336957177880594e-06
1.772659573599999905e+09,9.018750825308425190e-04,-2.292940814276786879e-02,4.747072111382652207e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.756579246312166169e-06
1.772659573616666555e+09,2.652092435824594070e-04,-2.351389515522665091e-02,4.571254625775888754e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.580409644596899940e-06
1.772659573633333445e+09,1.854037380380776576e-03,-2.678412567645072767e-02,4.497226210783565516e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.506232970190471563e-06
1.772659573650000095e+09,6.458935386722451655e-03,-3.902515587111211881e-02,4.647760979345359692e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.657069220238688379e-06
1.772659573666666746e+09,9.303508841474102467e-03,-7.561722724128702722e-02,4.667289386821600375e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.676636737970784463e-06
1.772659573683333397e+09,5.480972217334639622e-03,-9.703859712425626227e-02,4.706842686709919094e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.716269252699351812e-06
1.772659573700000048e+09,4.990423961731975215e-03,-8.338743586515418027e-02,4.647760979345359692e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.657069220238688379e-06
1.772659573716666698e+09,4.921414921688976700e-03,-8.173250779096410956e-02,4.552519975670251421e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.561637473922322703e-06
1.772659573733333349e+09,3.298393882363504469e-03,-8.510011252317370434e-02,4.590144107700582978e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.599336957177880594e-06
1.772659573750000000e+09,1.720144566524413159e-03,-8.506017984151485745e-02,4.686982590985404174e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.696369382434796988e-06
1.772659573766666651e+09,-9.430967480207213573e-04,-8.302450620059265152e-02,4.407995531998178320e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.416823585861297096e-06
1.772659573783333302e+09,-3.122762729990772104e-03,-7.913701285945050345e-02,4.515507618144475559e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.524550990394498969e-06
1.772659573799999952e+09,-3.040780257780167743e-03,-7.887302814675825613e-02,4.479092234127181592e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.488062675955834843e-06
1.772659573816666603e+09,-4.170293029392558963e-03,-7.654745221627426432e-02,4.497226210783565516e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.506232970190471563e-06
1.772659573833333254e+09,-5.041116308678364119e-03,-7.116023423452323693e-02,4.479092234127181592e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.488062675955834843e-06
1.772659573849999905e+09,-6.188477139605207990e-03,-6.714544677899042524e-02,4.552519975670251421e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.561637473922322703e-06
1.772659573866666555e+09,-6.577091957832328396e-03,-6.947981517879509017e-02,4.461103911901770595e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.470038327859625987e-06
1.772659573883333445e+09,-8.279489460841777185e-03,-6.956368692169445644e-02,4.628395308598085669e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.637664765154362078e-06
1.772659573900000095e+09,-8.127938347862385948e-03,-6.520841801024916673e-02,4.552519975670251421e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.561637473922322703e-06
1.772659573916666746e+09,-7.233597461857982878e-03,-6.209767512096739384e-02,4.609190348811372000e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.618421342892309641e-06
1.772659573933333397e+09,-8.114663921427386906e-03,-6.364059779264172323e-02,4.479092234127181592e-06,0.000000000000000000e+00,0.000000000000000000e+00,4.488062675955834843e-06
